,File,Sources,Actions,Targets,Districts,Provinces
301,20150225_2043.txt,,"('انفجارين',)","('جندي من قوات الجيش الوطني الأفغاني',)","('انفجاران', 'بول بروج')","('خوست', 'خوست')"
302,20120315_5838.txt,,,,,
303,20181230_4475.txt,,,,,
304,20120908_4279.txt,,"('انفجار', 'انفجار')",,"('كابول',)",
305,20180411_4559.txt,,"('مقتل', 'قتل', 'أصيب')","('طالبانيا', 'مسلحا', 'طالبان')",,
306,20111116_5733.txt,,,,,
307,20120104_1184.txt,,,,,
308,20170523_6212.txt,,"('مقتل', 'هجوم', 'قتل')","('جنود', 'قاعدة للجيش الافغاني', 'جنود أفغان')",,
309,20120802_2702.txt,,,,,
310,20181013_557.txt,,"('لتفجير', 'للتفجير')","('تجمعا انتخابيا', 'تجمعا انتخابيا', 'تجمعا انتخابيا')",,"('طخار',)"
311,20150910_8418.txt,"('الجيش الوطني الأفغاني', 'الجيش الوطني الأفغاني')","('مقتل', 'مقتل')","('مسلحا', 'مسلحا')",,
312,20120226_4473.txt,,,,,
313,20120303_5660.txt,,,,,
314,20150130_1078.txt,,,,,
315,20080525_253.txt,,,,,
316,20150129_1099.txt,,"('قتل', 'قتل')","('ضابط شرطة', 'شخصين')","('ميهتارلام',)","('لاغمان',)"
317,20180106_327.txt,,"('مقتل', 'قصف جوي', 'قصف جوي')","('مدنيين', 'مدنيين')","('درزاب',)",
318,20150627_5941.txt,"('طالبان',)","('الهجوم',)","('مقر البرلمان',)",,
319,20120510_1180.txt,,,,,
320,20150729_7001.txt,,,,,
321,20170201_1636.txt,,"('إصابة', 'انفجار', 'انفجار')",,"('نانجرهار', 'جلال أباد', 'جلال أباد')",
322,20151003_9349.txt,"('أمريكي',)","('قصف جوي', 'هجوم جوي')","('مستشفى', 'مستشفى')",,"('قندوز',)"
323,20150923_8827.txt,,"('مقتل', 'هجوم')","('جندي', 'ناتو', 'قاعدة (باغرام)', 'ناتو')",,
324,20170427_5043.txt,,,,,
325,20111218_6468.txt,,,,,
326,20120519_1760.txt,,"('مقتل', 'هجوم', 'قتل')","('شخصا', 'موقع للشرطة', 'شخصا')",,
327,20141206_10846.txt,,,,,
328,20180507_5794.txt,,"('التفجير', 'الضحايا', 'المصابين')","('مسجد',)",,
329,20150301_2297.txt,,,,,
330,20180228_2990.txt,,,,,
331,20170426_5046.txt,"('طالبان', 'طالبان')","('هجوم',)","('قاعدة للجيش',)",,
332,20140219_1316.txt,"('الجيش الباكستاني', 'الجيش الباكستاني')","('قصف', 'قصف')",,,"('كونار', 'كونار')"
333,20150319_2663.txt,"('طائرة أمريكية', 'طائرة أمريكية')","('تقتل', 'مقتل')","('قياديا بطالبان', 'طالبان')",,
334,20110421_1522.txt,,"('مقتل', 'انفجار عبوة', 'مقتل')","('جندي فرنسي', 'جندي فرنسي')",,"('كابول',)"
335,20181105_1567.txt,"('مسلحون',)","('مقتل', 'قتل')","('قوات الجيش والشرطة', 'قوات الجيش والشرطة')","('غزني',)",
336,20180531_6616.txt,"('تنظيم البغدادي', 'الولايات المتحدة')","('بشن', 'الهجمات الإرهابية', 'غزو')","('أفغانستان',)",,
337,20180522_6282.txt,,,,,
338,20120708_2589.txt,,,,,
339,20150630_5964.txt,,"('مقتل', 'انفجار انتحاري', 'مقتل')","('شخص', 'شخص')",,
340,20151002_9235.txt,,"('مقتل', 'تحطم', 'قتل')","('امريكيين', 'طائرة نقل عسكرية', 'امريكيين')",,
341,20180228_3231.txt,,,,,
342,20110806_3836.txt,"('طالبان', 'القوات الأفغانية')","('تسقط',)","('مروحية للناتو',)","('سيد آباد',)","('ورداك',)"
343,20180220_2469.txt,,,,,
344,20151012_9826.txt,,"('مقتل', 'تحطم')","('الناتو', 'مروحية', 'بعثة الدعم الراسخ')","('بكابول',)",
345,20180422_4958.txt,,"('هجوما', 'للتفجير', 'مقتل')","('الشرطة', 'نقاط تفتيش أمنية')",,"('جاوزجان',)"
346,20180101_27.txt,,"('مقتل', 'قتل', 'انفجار')","('الشرطة الأفغانية', 'الشرطة الأفغانية')",,"('لوغار',)"
347,20140225_1515.txt,,,,,
348,20141114_9960.txt,,,,,
349,20181102_1542.txt,"('طالبان', 'طالبان', 'طالبان')","('تسيطر',)",,,
350,20151207_12003.txt,,,,,
351,20140906_7213.txt,,,,,
352,20150603_5157.txt,"('طالبان',)","('مقتل', 'مقتل')","('شخص', 'المدنيين', 'المدنيين')",,
353,20170228_2618.txt,"('طالبان',)","('مقتل', 'مقتل')","('رجال الشرطة', 'رجال الشرطة')","('لشكر كاه',)",
354,20111028_5429.txt,,,,,
355,20120606_2076.txt,,,,,
356,20120820_3267.txt,"('المسلحين',)","('أصيبت', 'هجمات')","('رئيس هيئة الأركان الأمريكي', 'جنديين أمريكيين', 'قوات الناتو')",,
357,20140614_4610.txt,,,,,
358,20120607_3126.txt,"('الولايات المتحدة',)","('مقتل', 'مقتل')","('القاعدة', 'القاعدة', 'القاعدة')",,
359,20140112_440.txt,"('طالبان', 'طالبان')","('تفجير انتحاري', 'تفجير انتحاري')",,"('شرطة', 'كابول')",
360,20150923_8844.txt,,"('مقتل', 'هجوم', 'مقتل', 'هجوم')","('الناتو', 'ناتو')",,
361,20110814_4018.txt,,,,,
362,20151012_9754.txt,"('انتحاري', 'طالبان')","('هجوم انتحاري',)","('موكبًا بريطانيًا',)","('كابول', 'كابول')",
363,20111023_5311.txt,,"('اغتيال', 'اغتيال', 'اغتيال')","('وزير الداخلية الافغاني', 'وزير الداخلية الافغاني')",,"('باروان',)"
364,20121120_4851.txt,,,,,
365,20180120_960.txt,"('مهاجمين',)","('هجوم', 'اطلاق النار')","('فندق',)","('كابول', 'كابول')",
366,20120331_176.txt,"('قوات الشرطة',)","('مقتل', 'مقتل')","('مسلحين', 'مسلحين')",,"('كابول',)"
367,20140922_7945.txt,,,,,
368,20120828_3014.txt,,"('هجوم',)","('رئيس شرطة', 'رئيس شرطة')",,"('قندهار', 'قندهار', 'قندهار')"
369,20140209_936.txt,,"('مقتل', 'انفجار قنبلة', 'قتل')","('عسكريين', 'عسكريين', 'الجيش الافغاني')",,
370,20180522_6338.txt,,"('التفجير', 'مقتل', 'إصابة')",,"('قندهار', 'قندهار', 'قندهار')",
371,20140313_1994.txt,,,,,
372,20140413_2953.txt,,,,,
373,20140627_5201.txt,"('باكستان وأفغانستان', 'باكستان وأفغانستان')","('مطاردة', 'مطاردة')","('الارهابيين', 'الارهابيين')",,
374,20170315_3246.txt,,"('مقتل', 'غارات جوية', 'مقتل')","('داعش', 'السلطات الأفغانية', 'داعش')",,
375,20150429_4103.txt,,"('انفجار قنبلة', 'انفجار قنبلة', 'عبوة ناسفة')","('اشخاص', 'مدنية')",,"('خوست',)"
376,20141106_9664.txt,,,,,
377,20150118_638.txt,,,,,
378,20141021_9173.txt,,"('مقتل', 'مقتل')","('جنود أفغان', 'جنود')","('كابول', 'كابول')",
379,20120308_4673.txt,,,,,
380,20140215_1203.txt,,,,,
381,20170413_4293.txt,"('أمريكا', 'الولايات المتحدة')","('تستخدم', 'قصفت')","('أم القنابل', 'داعش')",,
382,20170222_2441.txt,,"('مقتل', 'انفجار', 'انفجار')","('سوقا تجارية', 'المدنيين')",,"('باكتيكا',)"
383,20150516_4646.txt,"('الجيش الباكستاني',)","('تقتل', 'غارات جوية')","('إرهابياً', 'المسلحين')","('وزيرستان',)",
384,20180222_2622.txt,"('غارة أميركية',)","('مقتل', 'مصرعهم', 'غارة')","('داعش', 'داعش')",,
385,20120714_2754.txt,,"('قتل', 'الهجوم')","('شخصا', 'نائب محلي')","('سمنغان', 'سمنغان')",
386,20150808_7423.txt,"('المتمردين',)","('مقتل', 'قتل')","('حلف الأطلسي', 'حلف شمال الأطلسي')","('بكابول',)",
387,20180309_3641.txt,,,,,
388,20120415_445.txt,,,,,
389,20150215_1598.txt,,,,,
390,20120521_1807.txt,,,,,
391,20181112_2035.txt,,"('للهجوم الانتحاري',)",,,"('كابول', 'كابول')"
392,20180423_5050.txt,"('منظمة التعاون الإسلامي', 'داعش')","('الهجوم', 'جرح')","('قتيلا',)","('كابول',)",
393,20151209_12109.txt,"('طالبان',)","('القتلى', 'هجوم')","('المدنيين', 'قوات الأمن الأفغانية')",,
394,20081120_191.txt,,,,,
395,20180111_576.txt,"('طالبان', 'داعش')","('يتصالحون',)","('الحكومة الأفغانية',)",,
396,20140405_2740.txt,,,,,
397,20180121_1007.txt,"('هجوم',)","('هجوم',)","('فندق', 'فندق')",,"('كابول', 'كابول')"
398,20110627_3033.txt,,,,,
399,20110807_3915.txt,"('جندي اميركي', 'جنود اميركيين')","('قتل', 'قتل')","('مدنيين', 'مدنيين')",,
400,20150514_4495.txt,"('طالبان', 'طالبان')","('قتل', 'قتل', 'قتل')","('شرطيين',)",,
401,20140610_4551.txt,,"('قتلوا', 'قتلوا')","('جنود «الناتو', 'جنود حلف شمال الأطلنطي')",,
402,20110412_1397.txt,"('غارة لطائرة',)","('قتيلان', 'مقتل', 'مقتل')","('أمريكيان', 'الجنديين الأمريكيين')",,
403,20181030_1373.txt,"('طالبان', 'طالبان')","('إصابة', 'هجوم', 'تقصف')","('لجنة الانتخابات',)",,
404,20120417_374.txt,,,,,
405,20140601_4168.txt,,,,,
406,20170403_3895.txt,,"('مقتل', 'مقتل', 'الغارات الجوية')","('داعش', 'داعش')",,"('نانجارهار',)"
407,20140406_2732.txt,,,,,
408,20150226_2089.txt,,,,,
409,20150325_2967.txt,"('طائرة أمريكية', 'طائرة أمريكية')","('تقتل', 'قتل')","('طالبان', 'طالبان')",,
410,20180204_1973.txt,"('طالبان', 'طالبان')","('التفجيرات', 'تفجيرات')",,,
411,20170421_7329.txt,,"('مقتل', 'هجوم')","('جنود', 'مقر للجيش', 'جنود أفغان')","('مزار الشريف',)",
412,20120609_3123.txt,"('متمردون',)","('قتل',)","('جنود فرنسيين', 'جنود فرنسيين', 'قوة المساعدة الدولية')",,"('كابيسا',)"
413,20151003_9379.txt,"('طالبان', 'طالبان')","('إسقاط', 'إسقاط')","('طائرة أميركية', 'طائرة نقل عسكرية أميركية')",,
414,20181012_574.txt,,,,,
415,20120920_4091.txt,,,,,
416,20180303_3433.txt,,,,,
417,20110718_3476.txt,,"('مقتل', 'قتل', 'هجوم تفجيري')","('الناتو', 'جنود', 'حلف شمال الأطلسي')",,
418,20141213_11176.txt,,,,,
419,20181124_2539.txt,,"('التفجير الإرهابي', 'التفجير الإرهابي')","('مسجدًا',)",,"('خوست',)"
420,20180430_5383.txt,"('مسلحين',)","('قتل', 'قتل')","('مراسل',)",,"('خوست', 'قتل')"
421,20170212_2093.txt,"('السلطات الأفغانية',)","('مقتل',)","('قيادي', 'طالبان')","('جرم',)","('بدخشان',)"
422,20141211_11061.txt,,"('تفجير', 'هجوم الانتحاري')","('مدرسة فرنسية', 'مدرسة')","('كابول', 'كابول')",
423,20120901_3604.txt,,,,,
424,20181021_990.txt,,"('التفجيرات', 'التفجيرات', 'مقتل')","('مراكز الاقتراع', 'مراكز الاقتراع')","('كابول',)",
425,20180105_343.txt,,"('تفجيرا', 'للتفجير')","('الشرطة', 'الشرطة')","('كابول', 'كابول')",
426,20170111_87.txt,,"('تفجيرات انتحارية',)","('أمن وطني وفندقا ومنزلا', 'للمخابرات الأفغاني')",,"('كابول', 'هلمند', 'قندهار')"
427,20110109_279.txt,"('ألمانيا', 'ألمانيا')","('بقاء',)","('قواتها',)",,
428,20140610_4536.txt,,,,,
429,20151001_9283.txt,"('القوات الافغانية', 'لجنود الافغان')","('تستعيد', 'دخل')","('قندوز', 'طالبان')",,
430,20170315_3301.txt,"('طالبان', 'طالبان')","('تقطع', 'عاقبوا')","('رجل',)",,"('هيرات',)"
431,20180417_4776.txt,,"('مقتل', 'إصابة', 'قتل')","('الهزارة الشيعة', 'الهزارة الشيعة')",,"('غور',)"
432,20110525_2331.txt,,,,,
433,20181018_746.txt,,"('مقتل', 'إصابة')","('قيادي أفغاني', 'أمريكيين', 'أمريكيين')",,"('قندهار',)"
434,20111008_5140.txt,,,,,
435,20180228_2992.txt,,,,,
436,20120109_462.txt,,,,,
437,20170318_3341.txt,,"('مقتل', 'عملية عسكرية', 'قتل', 'عملية عسكرية')","('تنظيم داعش', 'تنظيم داعش')",,
438,20181202_3194.txt,"('طالبان',)","('مقتل', 'انفجرت')","('مسلحًا من طالبان',)",,"('قندهار', 'قندهار')"
439,20140310_1820.txt,"('القوات الأفغانية', 'إيساف')","('مقتل', 'مصرعهم')","('طالبان', 'طالبان')",,
440,20140908_7348.txt,,,,,
441,20140625_5032.txt,"('لمسلحين',)","('مقتل', 'قتل')","('المدنيين', 'قوات الامن الافغانية')",,"('هلمند',)"
442,20180502_5504.txt,,"('بالهجومين', 'هجومين', 'بالهجومين')",,,"('كابول', 'قندهار', 'مقتل')"
443,20140409_2883.txt,"('عمليات أمنية', 'القوات الأفغانية')","('مقتل', 'قتل')","('طالبان', 'طالبان')",,
444,20150315_2554.txt,,,,,
445,20141217_11275.txt,"('جورجيا', 'الحكومة الجورجية')","('ترسل', 'أرسلت')","('جنديا', 'جنديا')",,
446,20151210_12106.txt,,,,,
447,20110922_4847.txt,,,,,
448,20180301_3385.txt,,,,,
449,20151001_9308.txt,"('الجيش الأفغاني', 'الجيش الأفغاني')","('يستعيد', 'السيطرة')","('مدينة قندوز',)",,"('قندوز',)"
450,20181126_2659.txt,"('طالبان',)","('مقتل', 'كمين', 'قتل')","('شرطياً', 'شرطيا أفغانيا')",,
451,20140325_2226.txt,,"('الهجوم', 'الهجوم')","('فندق', 'فندق')","('كابول', 'كابول')",
452,20180430_5393.txt,,"('الانفجارات', 'الانفجارات')","('صحفيين', 'صحفيين')",,
453,20180228_3197.txt,,,,,
454,20110407_1272.txt,"('الحركة',)","('مقتل', 'تستهدف')","('جنود أجانب', 'مدني', 'مدني')",,
455,20180107_323.txt,,,,,
456,20140712_5607.txt,"('للجيش الأفغاني', 'الجيش الأفغاني')","('مقتل', 'مصرعهم')","('مسلحي «طالبان', 'طالبان')",,
457,20150111_371.txt,,,,,
458,20150819_7780.txt,,,,,
459,20170430_5193.txt,"('لقوات الأمنية', 'قوات الدفاع والأمن الوطني الأفغانية')","('مقتل', 'مقتل')","('مسلحا', 'مسلحا')",,
460,20170316_3366.txt,,"('مقتل', 'إصابة', 'مقتل', 'إصابة')","('طالبان', 'طالبان')",,
461,20111225_6672.txt,,"('مقتل', 'قتل')","('شخصا', 'نائب', 'شخصا', 'نائب')",,
462,20110801_3818.txt,,,,,
463,20111007_5115.txt,,,,,
464,20180122_1086.txt,,"('الهجوم الإرهابي', 'للهجوم الإرهابي')","('فندق', 'فندق')",,"('كابول', 'كابول')"
465,20141201_10619.txt,,,,,
466,20180215_2413.txt,,,,,
467,20120109_761.txt,,,,,
468,20120922_4089.txt,,,,,
469,20180323_4100.txt,"('تنظيم الدولة الاسلامية', 'تنظيم الدولة الاسلامية', 'تنظيم الدولة الاسلامية', 'وزارة الدفاع')","('اسر',)","('مقاتلة فرنسية',)",,
470,20170424_4834.txt,,,,,
471,20180422_4968.txt,,"('مقتل', 'هجوم انتحاري', 'هجوم انتحاري')","('مركزا لتسجيل الناخبين', 'مركزا لتسجيل الناخبين')",,"('كابول',)"
472,20110706_3174.txt,,"('مقتل', 'قتلوا')","('جنود', 'قوة الحلف الاطلسي', 'جنود', 'جنود')",,
473,20150923_8908.txt,"('الإدارة الوطنية للأمن',)","('إلقاء القبض', 'ألقت القبض', 'إلقاء القبض')","('إرهابيون', 'إرهابيون')",,
474,20180121_940.txt,,"('هجوم', 'هجوم')","('فندق', 'فندق')",,"('كابول', 'كابول')"
475,20181031_1371.txt,,"('بمقتل', 'بمقتل')","('عسكريين والمسؤولين الافغان', 'عسكريين والمسؤولين الافغان', 'الجيش الافغاني')",,"('فرا',)"
476,20141228_11753.txt,,,,,
477,20120505_1090.txt,,,,,
478,20080803_481.txt,"('امريكية',)","('ضربة صاروخية',)","('خبير قنابل بتنظيم القاعدة',)",,"('وزيرستان',)"
479,20150806_7256.txt,,,,,
480,20170208_1884.txt,,,,,
481,20180326_4165.txt,,,,,
482,20150630_5973.txt,,,,,
483,20180416_4826.txt,,,,,
484,20140929_8355.txt,,,,,
485,20181008_349.txt,,,,,
486,20180130_1754.txt,,"('قتل', 'الهجمات الإرهابية', 'قتل', 'الهجمات الإرهابية')","('المدنيين', 'المدنيين')",,
487,20120731_2718.txt,,,,,
488,20150701_6049.txt,"('طائرة أمريكية', 'طائرة أمريكية')","('مقتل', 'مقتل')","('مسلحا', 'مسلحا')",,
489,20180124_1270.txt,"('داعش', 'داعش')","('هجوم', 'قٌتل', 'هجوم')","('مقر هيئة إنقاذ الطفولة',)",,
490,20121120_4801.txt,,,,,
491,20180521_6325.txt,"('طالبان', 'طالبان')",,"('العسكرية',)",,"('كابول', 'كابول', 'كابول')"
492,20121127_4956.txt,,,,,
493,20140313_1909.txt,"('القوات الأفغانية', 'إيساف')","('مقتل', 'قتلت')","('طالبان',)","('كابول',)",
494,20140930_8423.txt,,,,,
495,20150514_4424.txt,,,,,
496,20181108_1826.txt,,,,,
497,20180101_64.txt,,,,,
498,20140915_7508.txt,"('عمليات أمنية لمكافحة الإرهاب',)","('مقتل', 'مقتل', 'تطهير')","('مسلحا', 'مسلحا')",,
