,File,Sources,Actions,Targets,Districts,Provinces
92,20140118_547.txt,"('طالبان', 'طالبان')","('هاجم', 'هاجم', 'أطلقوا', 'قتيل', 'هجوم', 'قتل', 'هاجم', 'هجوم')",,"('كابول', 'كابول', 'العاصمة الأفغانية', 'كابول', 'العاصمة الأفغانية', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول')",
93,20180519_6246.txt,"('لقوات الجوية الأميركية',)","('قتال',)",,"('مدينة فراه', 'مدينة فراه')",
94,20180307_3575.txt,,"('انتحاري', 'يقتل', 'انتحاري', 'قتل', 'أصاب', 'انتحاري', 'فجر', 'المهاجم', 'فجر')","('مسؤولا', 'مسؤولا', 'حارسه الشخصي', 'شخصا', 'رئيس مديرية الشؤون الدينية والحج')","('مدينة جلال اباد',)","('إقليم ننكرهار', 'ننكرهار')"
95,20120529_1618.txt,,,,,
96,20110811_4023.txt,"('قوات التحالف', 'طالبان', 'طالبان')","('تصفية', 'قتلت', 'أسقطوا', 'قتل', 'قضاء', 'غارة')","('طالبان', 'طالبان')",,"('ولاية وردك',)"
97,20110717_3503.txt,"('إيساف', 'حلف شمال الأطلسي', 'حلف الاطلسي')","('قتل', 'جرح', 'قتل', 'أصيب', 'جروح', 'إطلاق نار', 'قتل', 'اقتحموا', 'فتحوا النار', 'الهجوم', 'قتل', 'استهدفت', 'غارات جوية', 'هجمات', 'قتل', 'قتل', 'قتل', 'اطلاق نار', 'اصابة', 'اصابة', 'قاتل')","('طالبان',)","('منطقة باغلان', 'اقليم نهر السراج', 'شيوا', 'اقليم نهر السراج')","('ولاية باغران', 'ولاية هلمند', 'ولاية هلمند')"
98,20180506_5673.txt,,"('هجومين', 'هجومين', 'القتلى', 'الجرحى', 'جرحى')",,,"('إقليم بكتيا', 'ولاية فارياب')"
99,20181221_3924.txt,,,,,
100,20170209_1904.txt,,,,,
101,20121112_5328.txt,,,,,
102,20170116_871.txt,,,,,
103,20140922_7978.txt,,,,,
104,20150324_2851.txt,,,,,
105,20150708_6291.txt,,,,,
106,20150103_36.txt,,,,,
107,20180203_1942.txt,"('باراك أوباما', 'الناس')","('محاصرة', 'سحب', 'عمليات', 'عمليات', 'عمليات', 'عمليات', 'زعزعة ثقة', 'عمليات', 'ضحيتها', 'الهجوم', 'أثارت الرعب والخوف')","('القوات الأميركية', 'قواته', 'خسائر', 'مدنيون', 'العاصمة الأفغانية', 'الحكومة', 'القوات الأميركية', 'المدنيين', 'فندق الكونتيننتال', 'الطبقة الحاكمة')","('العاصمة الأفغانية كابول', 'العاصمة الأفغانية')",
108,20181113_2001.txt,"('الأفغان', 'الأفغان', 'حركة طالبان', 'عائلات', 'أشخاص', 'آخرون', 'عائلة', 'آخرون', 'قوات الأمن الأفغانية', 'الجيش الأميركي', 'طالبان', 'طالبان', 'أشخاص', 'تنظيم الدولة الإسلامية', 'طالبان')","('يفرّون', 'لجأ', 'هرباً', 'تواجه', 'قُتل', 'مقاتلون', 'غادرت منازلها', 'تجنّب', 'الهروب', 'ا', 'لجأ', 'توجّه', 'ر', 'غ', 'كثفت هجماتها', 'دعم', 'نشر', 'حوط', 'قُتل', 'أصيب', 'تفجير انتحاري', 'هجمات')","('القوات الخاصة الأفغانية', 'ميليشيات داعمة للحكومة', 'الهزارة', 'مئات', 'مدنيون', 'نقاط تفتيش طالبان', 'المساجد', 'فنادق', 'منازل أقاربهم', 'وحدات من الكوماندوس', 'اقليم جاغوري', 'آخرين', 'ل', 'الهزارة')","('مدينة غزنة', 'اقليمي جاغوري', 'مالستان', 'كابول')",
109,20140619_4935.txt,"('طالبان',)","('هجوم', 'هجوم', 'تدمير', 'قُتِل', 'أصيب', 'جروح', 'هجوم', 'اشتباكات', 'هجوم', 'اعتداءً')","('حلف الأطلسي', 'حلف الأطلسي', 'القاعدة الأطلسية')",,"('نانغاهار',)"
110,20170308_3013.txt,"('داعش',)","('الهجوم ""الإرهابي""', 'الهجوم', 'استهدف', 'القتلى', 'الجرحى', 'الهجوم', 'استهدف', 'الجرحى', 'لجرحى', 'مقتل', 'اصابة', 'جروح', 'هجوم انتحاري')","('مستشفى عسكري', 'مستشفى عسكري', 'مرضى', 'أطباء', 'عاملين', 'مرضى', 'مستشفى عسكري')","('كابول', 'العاصمة الأفغانية', 'كابول', 'كابول')",
111,20180129_1687.txt,"('داعش', 'داعش', 'داعش', 'داعش', 'مسلحين', 'مسلحين', 'القوات الخاصة الأفغانية', 'داعش')","('هجوما', 'هجوم', 'هجوم', 'يستهدف', 'هاجموا', 'قتلوا', 'أصابوا', 'هجوما', 'هجوم', 'إطلاق صواريخ', 'هجوم', 'استهدف', 'انفجار', 'مهاجمين', 'جرح', 'ل', 'تطوق المهاجمين', 'استهدف')","('قاعدة عسكرية', 'أكاديمية مارشال فهيم العسكرية', 'الأكاديمية العسكرية', 'الأكاديميات العسكرية', 'جنديا', 'آخرين', 'أكاديمية مارشال فهيم العسكرية', 'الاعتداء', 'فندق', 'جنود', 'قاعدة مارشال فهيم')","('كابول', 'كابول', 'العاصمة الأفغانية', 'كابول', 'مدينة كابل', 'كابول', 'كابول')",
112,20180215_2290.txt,,"('فجر', 'انتحاري', 'فجر')","('منطقة مكتظة بالسكان',)",,
113,20150730_6972.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان', 'الملا عمر', 'طالبان', 'طالبان', 'طالبان', 'طالبان')","('وفاة', 'توفى', 'توفى', 'توفى')","('الملا عمر', 'الملا عمر', 'الملا عمر')",,
114,20150222_1872.txt,"('قوات الأمن الوطني',)","('قتل', 'عمليات أمنية', 'قتل', 'مصادرة', 'أصيب')","('مسلحا', 'طالبان', 'عبوات ناسفة', 'مسلحا')",,"('هرات', 'طاخار', 'باداخستان', 'ميدان', 'ردام', 'أورزجان', 'باداخستان', 'هلمند', 'كونار', 'غزنة', 'فراه', 'خوست')"
115,20120530_1577.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان')","('هجوم', 'أطلق', 'هجوم', 'هجمات', 'هجمات')","('مدرسة أهان دارا الثانوية للبنات',)","('مدينة طالقان', 'عاصمة إقليم طخار')","('إقليم طخار',)"
116,20180228_3242.txt,,,,,
117,20140921_7960.txt,,,,,
118,20151118_11421.txt,"('القوات الباكستانية',)","('قصف حدودي', 'انتهاك', 'قتل', 'دمرت', 'إطلاق قذائف')","('بكتيكا', 'الشرطة', 'سيارة مدرعة')",,"('بكتيكا', 'بكتيكا')"
119,20170521_6199.txt,"('طالبان', 'طالبان')","('قتل', 'هجوم', 'مصرع', 'هجمات', 'هجمات', 'هجمات', 'استهدفت')","('شرطيًا أفغانيًا', 'شرطيًّا', 'حواجز للشرطة')","('شاه جوي',)","('ولاية زابل', 'ولاية زابل')"
120,20141203_10604.txt,,,,,
121,20170222_2425.txt,"('قوات الأمن الوطنية الأفغانية',)","('قتل', 'جرح', 'قتل', 'جرح', 'عمليات برية وجوية', 'قتل', 'قضاء')","('داعش', 'داعش', 'داعش', 'داعش')",,"('ولاية ""ننجرهار""',)"
122,20181204_3311.txt,,"('وقف إطلاق النار', 'أجريت')","('الانتخابات البرلمانية',)",,
123,20120827_3002.txt,"('جندي افغاني', 'الجيش الوطني الافغاني', 'جنود افغان', 'طالبان')","('قتل', 'وقطع رؤوس', 'و', 'قتل', 'صوب', 'قتل', 'هجوم', 'قتل', 'قطع الرأس', 'هجوم', 'صوب', 'قتل', 'مهاجم', 'هجمات', 'قتيلا', 'ضحايا', 'هاجم', 'قتل', 'اصابة', 'فقدان', 'هجوم', 'هجوم', 'قتل', 'هجوم', 'هجوم', 'قطع رؤوس', 'قتل', 'قتل', 'قطع رؤوس', 'قطع رأس', 'قتل')","('مدنيا', 'حلف شمال الاطلسي', 'جنود افغان', 'قوة الحلف الاطلسي', 'الناتو', 'جنود', 'ايساف', 'جنود', 'الناتو', 'قوة الاطلسي', 'قوة الاطلسي', 'مركزا عسكريا', 'جنود افغان', 'جنود', 'جنود', 'قوة الاطلسي', 'جنود', 'جنود', 'امرأتان', 'رجل', 'حلف شمال الاطلسي')","('منطقة وشير', 'اقليم واشير', 'اقليم موسى قلعة')","('ولاية لغمان', 'لغمان', 'ولاية هلمند', 'هلمند')"
124,20140427_3340.txt,,,,,
125,20140627_5171.txt,"('القوات الأفغانية', 'طالبان')","('سقوط', 'اشتباكات', 'سقوط', 'قتل', 'جرح', 'سقوط', 'قتل', 'جرح', 'إطلاق قذائف الهاون', 'القنابل اليدوية', 'سقوط', 'ضحايا', 'قتل', 'مصاب', 'قتل', 'إصابة', 'اشتباكات', 'مقاتل', 'إصابات', 'اشتباكات', 'مقاتل')","('مدنيين', 'مدنيين', 'مدنيين', 'مدنيين', 'مدنيين', 'مدنيين', 'مدنيا', 'طالبان', 'مدنيين', 'قوات الأمن الأفغانية')","('سانجين',)","('هلمند', 'هلمند', 'هلمند')"
126,20150226_2150.txt,"('طالبان', 'طالبان')","('انفجار', 'يستهدف', 'التفجير')","('أمريكيين',)","('كابول',)",
127,20181108_1784.txt,"('حركة طالبان', 'حركة طالبان', 'مسلحون', 'حركة طالبان')","('مصرع', 'هجمات', 'هجمات', 'الضحايا', 'مصرع', 'هاجم', 'أصيبوا', 'الهجوم', 'قتلوا', 'أصيب', 'هجمات')","('العشرات', 'القوات الأفغانية والمدنيين', 'جنود', 'الجيش', 'قاعدتهم', 'آخرين', 'جنود', 'آخرون', 'قوات الأمن والمنشآت الحكومية')","('منطقة خواجة غار', 'منطقة دشت آرتشي')","('تاخار', 'غزني', 'تاخار')"
128,20180321_4003.txt,,"('الهجوم الإرهابي', 'التفجير الإرهابي', 'مقتل', 'إصابة')","('جامعة كابول', 'جامعة كابول', 'شخصاً', 'آخرين')",,
129,20111113_5766.txt,,,,,
130,2008110202.txt,,,,,
131,20170325_3667.txt,"('قوات الأمن الأفغانية', 'قوات الأمن الأفغانية', 'جماعات مسلحة')","('تحبط محاولة لتفجير', 'أحبطت', 'تفجير', 'استهداف')","('مسجد', 'محاولة لتفجير', 'مسجد', 'مسجد')",,"('إقليم ساري بول',)"
132,20170228_2602.txt,,,,,
133,20151210_12161.txt,"('طالبان', 'طالبان', 'طالبان')","('قتيل', 'حصار', 'قتل', 'حصار', 'قتيل', 'جريح', 'هجوم', 'تسلل', 'قتل', 'التصدي للمهاجمين', 'ر', 'التنصت', 'مهاجمين', 'هجوم', 'هجوم', 'هجوم', 'قتل')","('مطار قندهار', 'مطار قندهار', 'شرطي', 'مدني', 'المطار', 'طالبان', 'المطار', 'القواعد الجوّية الأفغانية', 'مدني')","('قندهار', 'قندهار')",
134,20120208_3117.txt,,,,,
135,20140331_2452.txt,,"('الاعتداءات', 'الاعتداءات', 'هجوم', 'هجمات')","('ل', 'نقاط تفتيش شرطة الحدود', 'نقاط التفتيش الحدودية', 'الشرطة الأفغانية')","('دوراند',)",
136,20141213_11149.txt,"('طالبان', 'طالبان', 'قوات أفغانية')","('يقتلون', 'قتلت', 'المهاجمين', 'هجوما مضادا', 'مقتل', 'اعتقال')","('عمال إزالة الألغام', 'عمال إزالة الألغام', 'كامب باستيون', 'مسلحين')",,"('إقليم هلمند',)"
137,20150223_2046.txt,,,,,
138,20110902_4395.txt,,,,,
139,20110802_3779.txt,,,,,
140,20140807_6288.txt,"('الاستخبارات الأفغانية', 'القوات الأفغانية')","('تصادر', 'متفجرات', 'اعتقال', 'متفجرات', 'متفجرات', 'مصادرة')","('ألغام أرضية', 'وبدل عسكرية')",,"('لغمان', 'لغمان', 'ن')"
141,20140722_5921.txt,"('طالبان',)","('قتل', 'عملية انتحارية', 'قتل', 'عملية انتحارية', 'انفجار', 'قتل', 'اصيب', 'جروح')",,"('العاصمة الافغانية كابول',)",
142,20140930_8394.txt,,,,,
143,20140329_2363.txt,"('مسلحون', 'مسلحين', 'مسلحين', 'طالبان', 'مسلحين')","('يهاجمون', 'هاجموا', 'تشتبك', 'انفجارا', 'اطلاق نار', 'هجوم', 'انفجرت', 'اقتحام')","('اللجنة الانتخابية', 'اللجنة الانتخابية', 'قوات الامن')","('كابول', 'كابول', 'كابول')",
144,20170412_4190.txt,"('القوة الجوية', 'قوات الأمن الأفغانية', 'القوات الأمنية', 'داعش', 'المسلحون', 'القوات الأفغانية والأمريكية')","('قتل', 'قتل', 'عمليات مكافحة"" الإرهاب""', 'قتل', 'عمليات التطهير الأمنية', 'تدمير', 'عملياته المسلحة', 'الهجمات', 'منع')","('داعش', 'داعش', 'المسلحين', 'الأسلحة', 'المعدات العسكرية', 'داعش')","('منطقة آشين', 'منطقة آشين')","('إقليم نانجارهار', 'إقليم نانجارهار')"
145,20140104_234.txt,,"('قتل', 'هجوم', 'قتل', 'هاجم', 'هاجم', 'فجر', 'فجر', 'اطلقوا النار', 'هاجم', 'لقى حتفه', 'الانفجار', 'قتل', 'هجوم', 'قتل', 'انفجار')","('الناتو', 'قاعدة عسكرية', 'حلف شمال الاطلسي', 'الناتو', 'قاعدة عسكرية', 'طالبان', 'المخابرات', 'ضابط')","('غانى خيل',)","('نانجارهار', 'اقليم خوست')"
146,20170207_1797.txt,"('الانتحاري', 'الشرطة', 'الشرطة', 'طالبان')","('قتيل', 'هجوم انتحاري', 'قتل', 'جرح', 'اعتداء انتحاري', 'استهدف', 'اعتداء', 'قتيل', 'جريحا', 'فجر', 'التفجير', 'ضحايا', 'جرح', 'الانفجار', 'قتل', 'الانفجار', 'الانفجار', 'اغلقت', 'اعتداء', 'اغلقت', 'اعتداء', 'استهدف', 'قتيل', 'جريحا', 'استهدف', 'اعتداء', 'قتيل', 'جريحا', 'فجر', 'هددت', 'ضحايا', 'قتل', 'جرح', 'ضحايا', 'ضحايا', 'قتيل', 'جريحا', 'جرح', 'قتل', 'جرح')","('المحكمة العليا', 'المحكمة العليا', 'المحكمة العليا', 'الطرق', 'الطريق', 'برلمان', 'المحكمة العليا', 'المحكمة العليا')","('كابول', 'كابول', 'كابول', 'كابول', 'كابول')",
147,20141231_11914.txt,"('طالبان', 'طالبان', 'قوات الأمن', 'قوات الأمن', 'قوات حلف شمال الأطلسي', 'الناتو', 'الولايات المتحدة', 'القوات الأفغانية')","('صرع', 'هجوم', 'صرع', 'هجوم', 'قتل', 'جرح', 'هجوم', 'قتل', 'طوقا أمنيا', 'قتل', 'هجوم', 'قتل')","('الشرطة', 'مدنيين', 'شرطي', 'الشرطة', 'طالبان')","('باتي كوت', 'سانجين')","('نانغارهار', 'هلمند', 'نانغارهار', 'هلمند')"
148,20150412_3518.txt,,,,,
149,20170217_2284.txt,,,,,
150,20141016_8972.txt,,"('قتل', 'تفجير', 'قتل', 'انفجار', 'انفجار')","('قاضيين', 'قاضيان', 'محكمة', 'قاضيين', 'محكمة')","('باغلان', 'باغلان')",
151,20140929_8316.txt,,,,,
152,20150809_7498.txt,"('طالبان', 'طالبان')","('تشنق', 'شنق')","('امرأة', 'امرأة')",,"('ولاية بدخشان',)"
153,20150629_5867.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان')","('قتل', 'قتل', 'قتل', 'فروا', 'الهجوم')",,"('كرخ',)","('ولاية /هيرات',)"
154,20140106_23.txt,"('القوات الأفغانية', 'قوات المساعدة الدولية', 'إيساف', 'القوات الأفغانية', 'إيساف')","('قتل', 'قتل', 'اعتقال', 'صادر')","('طالبان', 'طالبان', 'الذخائر', 'المواد المتفجرة')",,"('أقاليم نانغارهار', 'لاغمان', 'قندهار', 'زابول', 'غازني', 'باكتيكا', 'باكتيا')"
155,20150716_6581.txt,,,,,
156,20110221_868.txt,"('الأطلسي', 'قوة المساعدة الامنية الدولية', 'ايساف', 'حلف شمال الاطلسي', 'ايساف')","('قتل', 'قتل', 'قتل', 'الغارات الجوية', 'قتل')","('مدنياً', 'مدنيا', 'مدنياً', 'مدنياً')","('غازي اباد',)","('ولاية كونار', 'ولاية كونار', 'ولاية كونار', 'ولاية كونار')"
157,20180422_4965.txt,"('تنظيم داعش',)","('الهجوم الإرهابي', 'الهجوم', 'شنه', 'استهدف', 'وفاة', 'إصابة')","('مركز لتسجيل الناخبين', 'مركزا لتسجيل الناخبين', 'شخصاً', 'آخرين')",,"('كابول', 'العاصمة الأفغانية', 'كابول')"
158,20140204_753.txt,,,,,
159,20150703_6114.txt,"('قوات الأمن الأفغانية', 'طالبان')","('تعتقل', 'اعتقال', 'اعتقال', 'اعتقال')","('طالبان', 'طالبان')","('منطقة كرزيوان',)","('ولاية فارياب',)"
160,20140523_3881.txt,"('شرطة الحدود الهندية التيبتية', 'الجنود الأفغان', 'طالبان')","('هجوم مسلح', 'لقوا حتفهم', 'جرح', 'هجوم مسلح', 'صد هذا الهجوم', 'قتل', 'هددت', 'قتل', 'عملية إنتحارية')","('لقنصلية الهندية', 'مسلحين', 'قوات الأمن', 'لقنصلية الهندية', 'شرطي', 'مدنيين', 'لقنصلية الهندية')","('هرات', 'هرات')",
161,20181209_3524.txt,"('القوات الخاصة الأفغانية', 'القوات الخاصة الأفغانية')","('تحرير', 'حررت', 'حتفهم', 'انفجار', 'احتجزوا', 'الإنقاذ', 'أفرجت', 'قُتل', 'عملية جوية', 'أصيب', 'القصف الجوي')","('مدنيين من سجن ل«طالبان', 'مدنياً', 'مدنيين', 'إقليم هيرات', 'مدنيين', 'مدنيين', 'نساء', 'أطفال', 'قيادي من «طالبان»', 'أعوانه')","('منطقة سانجين', 'منطقة فايز آباد')","('إقليم هلمند', 'إقليم جوزجان')"
162,20150322_2771.txt,,,,,
163,20150705_6195.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان')","('هجوم', 'يستهدف', 'قتل', 'هجوم', 'اصيب', 'جروح')","('القوات الامنية الافغانية', 'الحكومة المركزية', 'مدني', 'جندي')",,
164,20151010_9734.txt,"('قوات الأفغانية', 'الناتو', 'الشرطة', 'طيران حلف شمال الأطلسي', 'ناتو')","('قتل', 'إصابة', 'قتل', 'إصابة')","('طالبان', 'مسلح')","('قندهار', 'مدينة قندهار', 'قندهار')",
165,20110731_3679.txt,,"('مصرع', 'اصابة', 'تفجير انتحاري', 'مصرع', 'اصيب', 'تفجير انتحاري', 'الانفجار', 'انتحاري', 'تفجير', 'متفجرات', 'الانفجار', 'تدمير', 'مصابين', 'الانفجار', 'الانفجار')","('الشرطة', 'شرطة الوطنية الافغانية', 'شرطة فرض النظام المدني')","('لاشكرغاه', 'لاشكرغاه')","('هلمند', 'هلمند')"
166,20110512_2011.txt,,,,,
167,20140321_2092.txt,"('طالبان',)","('قتيلا', 'عملية انتحارية', 'قتل', 'انتحاريين', 'هجوم', 'استهدف', 'عرقلة', 'هجوم', 'قتل', 'المهاجمين', 'انفجار', 'استهدف', 'هجوم', 'قتل', 'اصيب', 'بجروح', 'قتل', 'المهاجمين', 'هجوم', 'قتل', 'المهاجمين', 'مواجهات')","('طالبان', 'شرطيين', 'مدني', 'مركزا للشرطة', 'الانتخابات الرئاسية', 'الانتخابات الرئاسية', 'مخفرا', 'منزل حاكم ولاية نانغاهار', 'شرطيين', 'مدني')","('جلال اباد', 'جلال اباد')","('ولاية نانغاهار',)"
168,20141001_8455.txt,"('القوات الأمنية الأفغانية', 'الشرطة', 'الجيش والاستخبارات الأفغانية')","('قتل', 'قتل', 'اصابة', 'مصادرة')","('طالبان', 'طالبان', 'الأسلحة', 'طالبان')",,"('أقاليم قندهار', 'نانجرهار', 'كونار', 'قندوز', 'باكتيكا', 'لوجار', 'خوست', 'لغمان')"
169,20140427_3279.txt,,,,,
170,20120609_3124.txt,"('طالبان', 'طالبان')","('قتل', 'اصابة', 'هجوم', 'قتل', 'أصيب', 'هجوم', 'هجوم', 'اطلاق نار', 'هجوم', 'الجرحى', 'قتل')","('جنود فرنسيين', 'جنود فرنسيين', 'الجنود الفرنسيين', 'الجنود الفرنسيين')",,"('اقليم كابيسا', 'اقليم كابيسا')"
171,20150325_2910.txt,,"('قتلى', 'جريح', 'هجوم تفجيري', 'قتل', 'جرح', 'هجوم تفجيري', 'قتلى', 'جريح', 'هجوم', 'فجر', 'فجر', 'تضرر', 'انفجار', 'انفجار', 'التفجير')","('نساء', 'اطفال', 'شرطة', 'شرطة', 'القصر الرئاسي', 'الدفاع', 'المالية')","('كابول', 'كابول', 'كابول', 'كابول')",
172,20120918_3940.txt,"('طالبان', 'شرطيون أو جنود أفغان', 'طالبان', 'شرطيون وجنود أفغان', 'شرطيين أفغان', 'ايساف', 'حلف شمال الأطلسي', 'الناتو', 'الناتو', 'الناتو', 'رجال شرطة أفغان')","('هجمات', 'هجمات', 'قتل', 'هجمات', 'هجوم', 'قتل', 'تدمير', 'أضرار', 'تدمير', 'إصاب', 'قتل', 'غارة', 'غارة', 'قتل', 'غارة', 'غارة', 'قتل', 'قتل', 'قتل', 'غارة', 'غارة', 'قتل', 'غارة', 'استهدفت', 'قتل', 'قتل')","('قوات الحلف الأطلسي', 'قوات الحلف الأطلسي', 'إيساف', 'الحلف الأطلسي', 'لحلف الأطلسي', 'نساء', 'المدنيين', 'النسوة', 'نسوة', 'نساء', 'مدنيين', 'أميركيين')",,"('لغمان', 'لغمان', 'إقليم زابول')"
173,20120516_1502.txt,,,,,
174,20110826_4202.txt,,,,,
175,20150813_7671.txt,,,,,
176,20151115_11201.txt,,,,,
177,20141120_10199.txt,,,,,
178,20110801_3795.txt,"('طالبان', 'شرطة', 'شرطة', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'شرطي', 'القوة الدولية لإرساء الأمن', 'إيساف', 'حلف شمال الأطلسي', 'طالبان', 'شرطة', 'الجيش الأفغانيين')","('قتل', 'هجوم انتحاري', 'تفجير', 'قتل', 'اعتداء', 'انتحارياً', 'فجر', 'قتل', 'إصابة', 'استهدف', 'الانتحاري', 'هجوم', 'هجوم', 'هجمات', 'الانفجار', 'دمرت', 'قتل', 'الانفجار', 'الانفجار', 'قتل', 'قتل', 'انفجار', 'هجوم', 'فجر', 'قتل', 'هجوم', 'استهدف', 'هجوم', 'كمين', 'هجوم', 'قتل', 'إصابة', 'هجوم', 'هجوم', 'هجمات', 'تستهدف', 'هجمات', 'الاغتيالات', 'قتل', 'اغتيل', 'هجوم', 'انتحاري', 'فجر')","('شرطياً أفغانياً', 'شرطي', 'طفل', 'شرطة', 'شرطي', 'طفل', 'شرطي', 'جيش والشرطة الأفغانيين', 'شرطي', 'مدنياً', 'شرطي')","('مدينة لشكركاه', 'لشكركاه', 'لشكركاه', 'منطقة مقور')","('إقليم هلمند', 'ولاية هلمند', 'ولاية هلمند', 'إقليم هلمند', 'هلمند', 'ولاية غزني', 'ولاية قندهار')"
179,20150720_6606.txt,"('أميركية', 'حلف شمال الاطلسي', 'مروحيتين اميركيتين', 'ايساف', 'لحلف الاطلسي')","('تودي بحياة', 'قتل', 'ضربة', 'ضربة', 'هاجمتا', 'النيران اندلعت', 'دمر', 'قتل', 'الضربة الجوية', 'الهجوم', 'قتل', 'اصيب', 'اطلقته')","('جنديا أفغاني', 'جنديا أفغاني', 'معسكر للجيش', 'جيش الافغاني', 'جنديا افغانيا', 'جيش الافغاني', 'جنود أفغان', 'جيش الافغاني')","('منطقة بركي برك',)","('اقليم لوغار', 'ولاية لوغار')"
180,20140527_4029.txt,,,,,
181,20180124_1221.txt,"('مسلحين',)","('هجوم', 'هجوم', 'استهدف', 'القتلى', 'الجرحى', 'اصابة', 'اقتحام')","('منظمة حقوقية دولية', 'شخصا', 'مكتب منظمة انقاذ الطفولة')","('جلال اباد', 'جلال اباد', 'جلال اباد')","('قاطعة نانجارهار',)"
182,20180309_3629.txt,"('تنظيم الدولة الاسلامية', 'ج', 'حركة طالبان', 'التنظيم الجهادي', 'حركة طالبان', 'التنظيم الجهادي', 'تنظيم الدولة الاسلامية', 'حركة طالبان', 'حركة طالبان', 'حركة طالبان', 'تنظيم الدولة الاسلامية')","('قتلى', 'تفجير انتحاري', 'استهدف', 'فجر انتحاري', 'قتلى', 'جريحا', 'الهجوم', 'قتلا', 'الهجوم', 'قتلى', 'أصيب', 'بجروح', 'التفجير', 'مقتل', 'الانتحاري فجر', 'لم يتمكن من دخول', 'انفجار', 'انفجار', 'تحطم', 'هجمات', 'استهداف', 'تستهدف', 'يستهدف', 'الاعتداء', 'قتيلا', 'استهدف', 'التفجير الانتحاري', 'عرض التفاوض', 'هجوم', 'تفجير', 'ضحية', 'قتيل', 'جريح', 'هجمات', 'ضحيتها', 'قتل', 'هجمات', 'هجوم', 'تفجير', 'قتل', 'اصيبوا', 'بجروح', 'اعتداءات', 'تفجيرات انتحارية', 'قتل', 'اصيب', 'العنف')","('شيعة', 'حي شيعي', 'شرطيين', 'الاخرين', 'مدني', 'شخصا', 'تجمع', 'عبد العلي مزاري', 'حاجز للشرطة', 'تجمع', 'مدني', 'نوافذ المسجد', 'الاقلية الشيعية', 'قوات الامن المحلية والاجنبية', 'لشيعة', 'الاقلية', 'مركزا ثقافيا', 'موكب للسفارة الاسترالية', 'مدنيون', 'شخصا', 'فندق فخم', 'عربة اسعاف', 'مدني', 'مدني')","('كابول', 'كابول', 'كابول')",
183,20150703_6119.txt,"('القوات الباكستانية',)","('قصف', 'قصف')",,,"('إقليم /بكتيكا',)"
184,20110620_2753.txt,,,,,
185,20140904_7000.txt,"('طالبان', 'طالبان')","('قتل', 'قتل', 'هجوم', 'هجوم', 'قتل', 'الاشتباكات')","('نقطة تفتيش', 'المسلحين', 'القوات الأمنية')",,"('كونار', 'كونار')"
186,20180228_2916.txt,"('طالبان', 'طالبان', 'طالبان')","('أعلنت', 'ستدمر', 'تعلن استعدادها للمساعدة', 'تحذر من استهداف')","('ستدمر خط الانابيب', 'خط الانابيب', 'مشروع خط أنابيب الغاز', 'المشروع')",,
187,20170308_2947.txt,"('القوات الخاصة للشرطة', 'قوات الأمن', 'تنظيم الدولة الإرهابي', 'المسلحين')","('مصرع', 'إصابة', 'هجوم', 'قتل', 'أصيب', 'جروح', 'هجوم', 'يردون على الهجوم', 'استهدف', 'الاشتباكات', 'المهاجمين', 'قتل', 'إصابة', 'جروح', 'هجوم', 'إصابة', 'هجوم', 'المهاجمين', 'فجر', 'المهاجمون', 'إطلاق النار', 'مصرع', 'إصابة', 'هجوم')","('مستشفى عسكري', 'مستشفى عسكري', 'مستشفى عسكري', 'مستشفى ""سردار محمد داود خان العسكري', 'المستشفى', 'مستشفى عسكري')","('وزير أكبر خان', 'العاصمة الأفغانية كابول', 'كابل')",
188,20120930_4138.txt,"('جندي افغاني', 'قوات الامن الافغانية', 'إيساف', 'قوات الناتو', 'قوات الامن الأفغانية')","('قتل', 'قتل', 'أصيبوا', 'الهجوم', 'الهجوم', 'قتل')","('مدنيا', 'حلف الاطلسي', 'حلف شمال الأطلسي', 'مدنيا', 'الجيش الأفغاني', 'الجيش الأفغاني')",,
189,20110818_4104.txt,"('طالبان', 'طالبان')","('قتل', 'انفجار', 'قتل', 'اصيب', 'جروح', 'انفجار', 'قتل', 'جرح', 'هجوم', 'قتل', 'قتل', 'تفجير', 'تفجير', 'استهدف', 'اصابة', 'جروح')","('مدنيا', 'مدنيا', 'نساء', 'اطفال', 'المدنيين', 'نساء', 'اطفال', 'المدنيين', 'قوات الامن الافغان', 'قاعدة عسكرية-مدنية', 'قوات الامن الافغان')",,"('ولاية هرات', 'هرات', 'هرات', 'ولاية باكتيا')"
